m_name,symbol,m_abbr,m_type,m_subtype,m_Rgroups,m_RgroupIdx,m_attachmentPointIdx,natAnalog,pdbName,ID,ROMol,ROMol_CXSmiles
Alanine,A,A,aa,natural,"H,OH,None,None","5,6,None,None","2,3,None,None",A,ALA,,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAX1klEQVR4nO2deVSTV/rHn0ACASEOigpNK4qyKsbWpUetIFoBcYYqdR+LdWUUbZFFBWe0VJZiK7SM1FFaD+BolVYQlwqKokWxMrgBEkFFECSNhC1sgZC8vz/e/IACkoUkNwn3czicy5vn5v3C+fLcm/vehUIQBGAwykYPtQCMboKNhVEJ2FgYlYCNhVEJ2FgYlYCNhVEJ2FgYlYCNhVEJ2FjywWazd+7c6ezsHB8fj1qLRkNFLUBryMvLi4+Pz8rKIp9VFBYWolak0WBjyURqaur27dsZDMbf/vY3Y2Pj06dPo1ak6WBjyYSbm9tPP/00e/ZsGo2Wmpray1h8Pr++vr5XFQqFMnz4cFNTUz09mfob7e3tbDbb2tqawWAoTTc6sLFkwsTExMXF5U2vnjx58sCBA/2+NGzYMBaL9dFHHy1btszIyKjfmNra2qSkpMTERB6PBwCBgYGBgYFKkY0QbCzV0tLSkpubm5ube+zYsYSEBHt7+56vlpeX//jjj6dOnWpra+u62LOsvWBjKRMHBwdvb2+y3N7eXllZWVhYWFxcDADPnz9fvXp1RkbGmDFjAOD333///vvvr127pqvTlrCxlMmECRP8/Px6XTx//vyOHTuEQiGXy42JiYmOjgaA9PT0rKwsAKDT6c7Ozu7u7o8ePUpOTkYgWjVgY6kcLy+vsrKygwcPAkB6enpERASVSv373/8uEAjc3d1dXFzIvtfLly9RK1UmeIBUHSxdupQs8Pn8iooKAJg8eXJsbKyHh8ebevTaDjaWOnjrrbe6yn0HJnQSbCx10NjY2FXW1RTVC2wsdXDjxg2yQKVSra2tkWpRE7jzLiv5+fkcDgcAHjx4AADV1dUXLlwAACaTOXDFqqqqqKgosuzq6jpEMhY2lqwcOXLk8uXLXT/m5+fn5+cDgLe396RJk8iLDQ0NBQUFXTF1dXW5ubnJycl8Ph8AaDRacHCwelUjAxtLVnx8fFxdXfteHzduXNdMh1u3bnl4ePRb3dDQ8Lvvvps8ebIKJWoS2FiyMsCzwoGn0BgaGnp4eOzcudPW1lYFujQUbCxl4uTk9Mknn5DlW7dunT9/HgDGjh0bFxdHo9GQSlM32FjKxMrKau3atWR5yZIld+/e5XK5T58+PX78uK+vL1ptagYPN6gKExOTkJAQsnzo0CEul4tWj5rBxlIhy5cvnzlzJgA0Nzd/9dVXqOWoFWwsFUKhUA4cOEDOIE1JSbl37x5qReoDG0u1ODk5rVy5EgAIgggNDRWLxagVqQlsLJUTEhJCTmMvLCw8c+YMajlqAn8qVDnm5uZBQUH79u0DgPDwcA8PDzMzMwBITk6+dOlSVxg5nQYAzp8/33Ng7Pjx48OGDVOvZCWAjaUOPv30059++onNZtfX18fExJArL8rKynJycvoGV1VVVVVVdf0oEonUJ1R5YGMpgeHDh1tZWQHAqFGj+g2gUqlhYWHkg8Ls7OxXr14xmUwzMzOy1sBQKBTlqlUPFF2dzK9OhELhUBtYlwruvA+Wq1evzps3Lzs7G7UQzQIba1AIhcKwsLAXL16UlZWh1qJZYGMNioSEhLKyMhsbGx8fH9RaNAvcx1IcHo/3wQcf8Pn8kydP9jtVayiDM5biREZG8vl8Nzc37Kq+4IylIEVFRR4eHvr6+tnZ2UNkfYRc4HEsRSAIOHSo/Z13Jnp6LsCu6hecsRTh9GlYvRqYzE42u9PUlI5ajiaCM5bctLXBnj0AAGFhVFNT/AfsH9x5l5voaKiogHffhfXrUUvRYHBTKB9VVWBvDy0tcPMmODujVqPB4IwlH8HB0NICq1ZhV0kBZyw54PHA3h5aW4HNBhnmJQxpcN9TDszNobQUfv8du0o6Wm+sBw/gyhUAgIkT4eOPpQTn5EBuLgAAiwXkUvhLl6CoSPLq5s0wYsQb61ZXw4kTAAAjRw5a9FCA0HIOHyYACABi8WLpwaGhkuBNmyRX1q2TXAEgNm8eqO6dO5IwBwclyNZ5cOe9mx9+gP/fxwozWLCxuiEI2L4dhELUOnQCbCwJw4cDADx+DLGxqKXoBNhYEgICwNAQACAsDF68QK1G+8HGkjB+PGzeDADQ2gqffYZajfaDjdVNWJhkKOHiRUhLQ61Gy8HG6mbECNi/X1L284MeW2hj5AYb609s2wZTpgAAcDjw5Zeo1WgzWj/y3sW9e7BsmZSYx4+lBOjrw7ffwvz5AABxcbB2Lbz7rnLkDTV0x1h//AFnzyrhfVxdYc0aOHUKOjvB1xfu3AF9fSW87VBDd5pCGg3MzKR80WWbRfzNN5Jhrf/9D44dU6lqnUV3jOXmBnV1Ur4CAmR6K0tLCAuTlPfuBR5Pdap1Ft0xlnLZvl3Su6qv7zYZRnawsfpHXx+OHgXy/PkjR2DAEwIw/YCN9UZmzIANGwAARCIYMkfgKA1srIGIjgZzcwCAzEzJdEKMjGBjDcSIERAZKSl/8w1SKdoGNpYUNm6EWbMAAJqaUEvRKrCxpKCnB0ePAlV3BpLVBDaWdJycYOtW1CK0DWwsmQgPhx4H0WOko/UpnsWSzMuT5ezS2bMlwbNnS654eoKFhfTqDAYkJUFWFgDA6NGDkDtkwCuh5UMggIICmDkTtQ6NR+szljrh8eD996G2FkpLcd6SAu5jyYG5OdjbQ2Mj/OtfqKVoPLgplI9nz2DyZBAK4e5dmD4dtRoNBmcs+Zg4Efz8QCwGf3/A/5IDgDOW3PD5YGcHf/wBZ87AihWo1WgqOGPJDYMhmaEVFAStrajVaCrYWIqwaRNMnw6VlfjJ9BvBTaGC3L4Nc+cCnQ5PnsDYsajVaB44YynInDmwbBm0tUFoKGopGgnOWIpTWQn29tDWBjdvwty5qNVoGDhjKc4770BgIBAE+PuDWIxajYaBM9agaGsDe3t4+RKOH8fnCfwJnLEGhZERREYChQK//FLahOeY9gAba7CsWQPLl0f/+qtdREQEai0aBG4KlcD9+/dnzJhBpVKLiopsbGxQy9EIcMZSAu+9956Pj09HR8euXbtQa9EUcMZSDlwu19bWls/nZ2RkuLu7o5aDHpyxlMOYMWNCQkIAICAgoLOzE7Uc9GBjKY2AgAAbG5vi4uKjR4+i1oIe3BQqk7S0NG9vbzMzs6dPn44c2mfu4IylTJYuXerm5lZfXx+mGVsfdXR0VFZWNjc3q//WOGMpmeLiYhaLRRDEgwcPnJycVH27jo4OLpdbVVVFfq+urn727BlZqKura21tpVKp7u7u6enpqlbSC7xKR8k4Ojr6+vrGx8f7+/tfu3Zt8G/Y0dHB4/E4HE51dTWHw6msrCwvL6+oqOBwODU1NXw+38DAwMDAgEKhCIVCgUDQK1OIRKKGhobBy5AXnLGUT319vY2NTW1tbXp6upeXl9T4QVpHKs7Ozjdv3lT0t1EQbCyVEBcX9/nnn0+YMOHx48eGhoYDW6elpcXAwEBfX19h6wwMNpbu0NnZaWVlBQAGBga1tbXk82k9PT1DQ0MAaGtrU6cYJMbCfSyVUFlZWVtbKxQKo6KiBALBy5cvy8rKOBwOl8vl8/nGxsZk09bZ2dnS0iLWxclc2FgqISgoqL293cfHp9+nh/X19WSbSH5/8eJFeXl5VVXV69ev6+rqqFSqoaGhnp5eZ2dna2urltoON4XKJzs7e/78+SYmJiUlJW/Jv/uR0m2Hm0JdQCQS+fv7A0BISIgCrgIAMzMzMzOzSZMm9X2JIAgul9tz4KpXI2toaEij0UjboW1ksbGUzNGjRwsKCsaPHx8g4zEY8kChUCwsLCwsLFgsVt9Xe9mO/OxZXl7+8ccfK12JdKm4KVQi9fX1tra2PB7v7Nmz3t7eqOWgBD8rVCZhYWE8Hs/V1XWIuwpwxlIibDabxWKJxeJ79+7121QNKXDGUhoBAQFCoXDLli3YVYAzlrK4cOGCl5eXmZlZaWmpOXlMytAGZywl0NHRERQUBAD79+/HriLBxlICcXFxpaWl9vb227ZtQ61FU8BN4WB5/fq1ra1tY2Pjr7/+umjRItRyNAWcsQbL3r17Gxsb//rXv2JX9QRnrEHx8OHD6dOn6+vrFxQU2NnZoZajQeCMNSj8/f1FItGOHTuwq3qBM5binDlzZtWqVaNHjy4pKfnLX/6CWo5mgTOWgrS1te3ZswcAwsPDsav6go2lIAcPHiwvL586deoG8kRyzJ/BTaEivHr1ys7OrqWl5caNGy4uLqjlaCI4YynCrl27WlpaVqxYgV31JnDGkps7d+7MmTOHTqcXFxePGzcOtRwNBWcs+RCLxf7+/gRBBAcHY1cNAM5Y8nH8+PGNGzcymcySkpJhw4ahlqO5YGPJQVNTk52dHYfDOXny5Jo1a1DL0WhwUygHERERHA5n1qxZq1evRq1F09G8jNXcDHw+jBgBdDpqKX+irKzM0dFRKBTeuXNnJj5tXBqakbEeP4aQEJg2Deh0MDUFJhOMjIDBgIUL4ZtvgMdDrQ8AICAgoL29fd26ddhVMkGgpa6OWLeO0NMjAN74xWAQkZGESIRQJrnTlampaXV1NUIZWgTSBatVVeDhAY8fS340MYEFC8DaGhgMqKuDBw/gzh0QiYDPh9BQePgQkpPB0FD9MrsWN+/du9fS0lL9ArQSZJYWCAgWS5KT6HQiMpJobe0d8/IlsXJld+rauhWFUOLf//43AFhbW7e1tSERoI2gM9auXRK7GBkR164NFLl7tySSQiEyMtSlT0JdXR25PiItLU3Nt9ZqEH0qbGiAt9+GlhYAgK+/hqCggYIJAhYuBHI/z7lz4bffAADy86GkRPYbNhoaXmxvl0ujt7e3kZHRjh07Dh8+PH/+fKVsKDqEQOPnb7+VJKHRo4mODunxubndDWJBAUEQhJ/fQP39Pl+NU6bI+5epqqoqLi6m0WjkzGNV/0l0DESd96tXJYUVK4BGkx4/axbY2kJpKQBAVhY4OcGMGSDP2HeHufmayZPl0mhsbLxx40ahUOjn56eGjbV1DQRmFosJc3NJLjl1StZa69dLqqxYoUpx3Zw7dw4AzMzMampq1HNHXQLFAGlDQ/eYp6OjrLW6csazZ8qX1IeuM+LCwsLw4mYFQGGs+vru8ogRstbqiqyrU7Ke/oiNjS0tLXVwcPjHP/6hhtvpHiiM1fPsZBMTWWuZmkoKfL6S9fSHo6PjqFGjNmzYQJOlC4jpAwpj9ZzGJPuO5+TYBMjjxUHw6NGjmpqa//73vyKRSA230z1QGKvnYqnGRllrdUWqZa1VUFDQuHHjHj169MMPP6jhdroHCmOZmYGxsaRMjiDIQlfkO+8oX1If6HT6wYMHASA0NLROLb06HQPFOJa+PkyfLhlAv38fPvpIplr37kkK778PAHD6NGRny35PnpnZ3p4fGmQgOjp63rx5N27cCA8Pj4mJkasuBtHIe0iIZFBq0iSZ4isquqfWXL9OEGoaeX/48KG+vj6VSi0qKlLp30P3QPSssLQU7O2BvPXVq/Dhh1LiAwIgNhYAwMYGnjwBPT24fRuKimS/YT2dniIQyKXxk08+MTY29vX1PXbs2MKFC69cuSJX9aEOMksvXixJJxMnEnV1A0Xm5hJUqiT48GF16ZPw+vVrcmuGS5cuqfnWWg06Y714QTAYEru8+y7x/Hn/YZmZxPDhkrA5c4jOTvWqJAiCOHToEABMnDixvb1d/XfXUpBOTU5NJQwMuuf6bdlCXLxIsNkEh0MUFhLJyd1ZDYCwsiLKypDI7OjoILe/iomJQSJAG0E95/3qVWLkSOm972nTiFevEMq8ePEiADAYDA6Hg1CGFqEBy78aGiA6GhIT4Y8/+nl18mQIDAQfH9BDvKBoyZIlIpGIxWKFh4ejVaIVaICxSAgCHj6EwkKoqYHGRjA3hzFjYNYsGDsWtTIJz549W7BggVgszszMdJR9UsZQRWOMpQ3s378/ISFh5syZaWlpFAoFtRyNRjMWrGoJgYGBI0eOzMvLu3TpEmotmg42lhwwGIzg4GAA+OKLL9R8Er3WgY0lH2vXrp0yZUp1dfXRo0dRa9FocB9LbvLy8pYuXUqn03/77Tcmk4lajoaCM5bczJw509PTs62tLTo6GrUWzQVnLEV49eqVs7OzQCBIS0vDm8/0C85YisBkMrds2UIQxL59+8RiMWo5mgg2loJ89tlnTCazoKDgl19+Qa1FE8HGUhAjI6Pdu3e7uLhMnToVtRZNBPexMCoB6cZr2oNQKExJSfn5558rKiqam5uZTKanp+fWrVtNu1Y7Yv4MzljSaWxsXLduXV5eHo1Gs7Ozo1AoT548EQqFdnZ26enpDAYDtUBNBPexpBMeHp6Xl+fq6pqfn3/lypXMzMzr16+TZwh89913qNVpKDhjSScnJyclJSU6Otq4azkkwKlTp8hFrbm5uXw+v77P2jIajWZqaipjW8nhcIqLixsbG6lU6qhRo5ycnEzUsuBbdWBjKUhhYaG7uzuNRquoqDhy5MiBAwf6DWMwGCwWa8mSJd7e3oZ9duYlCCItLe0///lP0Z9XHFGp1A8//DA4ONjBwUFVv4CKwU2hgjQ3NwOA1LzC5/NzcnICAwPd3d2fPn3a86Wmpqa1a9du3769qM86ts7OzoyMjMWLF1++fFm5stUG/lSoIHfv3gWAadOm9bzo4ODg7e1NlgUCQUVFRWFhYUlJCQCUlpauXLkyIyNj9OjRACASidavX5+bmwsA+vr6CxYsWLRoEZPJFIvFd+/e/fHHH/l8vkAg8PPzu3z5slaeZI5orr1209TUNHXqVEtLy8zMTIIgvv/+e0tLS0tLy82bN/cNTk1NHTt2LBmwZ88e8mJSUhJ5xd7ePicnp1eV58+fOzo6kgGbNm1S9a+jCnBTqAi7du3icrnz5s1buHCh1OClS5d+/vnnZPncuXPkvkgWFhZk/ykuLu6DDz7oVcXa2jowMJAsZ2VlCeRcw60JYGPJTXh4+Llz5yZOnBgXFyfjzPeu9rGxsbG8vBwA3NzcsrKyMjMz32TNRYsWkYX29vZenTOtAPex5EAkEn355ZcJCQlWVlYpKSmy703acz5g18AEhUIZYDNmCwsLGo0mFAp7VtEisLFkpampyc/PLysry8HBISkpycLCQva6/B7bWxoZGclSRSwWd20mqI1HueKmUCbYbLanp2dWVpaXl9eFCxfefvttuarfvHmTLFCp1PHjx8tSpaysrGuml7y30wRwxpLOiRMn9u3b197ePn36dE9Pz15nn8yaNWvg6tXV1VFRUWTZxcWl5/D9AJw/f54s2NnZjRkzRn7ViMHGks4///lPsq+Tn5+fn5/f69WUlJSucmtra0VFBVkWCAQ1NTW5ubmJiYkNDQ0AQKPRyNVjUuno6EhOTibLy5cvH/yvoH6wsaQTFRU1wPxjGxubwsJCsnz9+vU3JTADA4PY2Ngpsm0sGBsbW1NTAwAjRozw8fGRXzJ6sLGkM8gD6w0MDNzc3AICAuzt7WWJv3379uHDh8lyZGSklj6NxsZSJj0f6eTn52dmZgLA+PHj4+PjZTyIgM1m+/r6kp8HV69e7eXlpTq1KgUbS5lMmDDBz8+PLDc3N8+dO5fL5ZaUlCQlJW3atElqdTabvXz5cnL37zlz5nz11VeqlatK8HCDqjAxMdm9ezdZ/vrrr7lc7sDx9+7d6+mqxMRErT5tBRtLhaxYseK9994DgKampoGXTZ89e3bZsmWkq+bPn3/ixAltHBTtCTaWCtHT04uMjNTT0wOAlJSU+/fv940Ri8URERE7duxob28HgHXr1iUmJtLpdHVrVTbYWKplypQp5ECUWCwODQ3tNWzx+vXrVatWxcfHAwCNRgsPD4+KiqJSdaHji42lcvbu3Uuu5CkoKPj555+7rt++fdvd3f3WrVsAYGlpefbs2Q0bNiBTqWx04Z9DwzE3N9+5c2dYWBgARERELFq0iMFgxMXFHTx4sCuBWVtbJyQkJCQk9PsOLBZr27Zt6lOsDLCx1MHGjRtTUlLYbDaPx4uJifniiy/OnTvXs1m8ffv2ANXJB0raBTaWEqDT6cOHDweANz1gplKp+/fv9/X1BYDU1NRPP/3UxMSErCILMj631ijw8i+MSsCdd4xKwMbCqARsLIxKwMbCqARsLIxKwMbCqARsLIxKwMbCqIT/A0fasR6JdWSIAAAAtXpUWHRyZGtpdFBLTCByZGtpdCAyMDIyLjAzLjQAAHice79v7T0GIOBlgABGIGYHYjYgbmBkY0gAiTGzMZgAaSZGFnawABNQQgNIM7NwQGgmBhENkE5GECHJASQcS/Jz/UpzcjRkGLR1mIACQYYwNUy41RhxMzKwMAJVMLECbWUA2gu0gkmEQTwO6jQwALqPxaHypZk9iJOWNs8exjY2DrY3erYNzmbAAkDqy3U5HZD07gexxQAA/x+8qoXzPAAAAQJ6VFh0TU9MIHJka2l0IDIwMjIuMDMuNAAAeJyFkk1ugzAQhfc+xZO6aRe1PLbBYcGCnwRVFXYFJHfIPvdXx0VgUFA6BmmY+d7YfkIgxtB+3x9YQ7dCAOrFUxQFbkYpJXrEBPW5+/JopqpeKk24+mmEQ84KXnuymkK/VAgNtFS5zhRz0pGdE/UXSamZI6mN+4cz8Fw9xXE8XFp9Kg45y/NWLrWfuAzhqP3E5Rje0gG1JGvsDkRfjWNJGLohXH/G8p1AH4va7dSfB/eb5Xor16v87NudqbPNdfBtspn5aPalKyl5GosmWUf85smh2LXJCOKSS/flHrLtCbb7xe/lh+Bc/AKS83bSiSjSzAAAAJ16VFh0U01JTEVTIHJka2l0IDIwMjIuMDMuNAAAeJyLNtSK9Yt2dnDwiNVw1nTWiDbSitW09Veo0TDUMzI2N9Ux0jM0MTbRsTbQszAy1THUMzGysNSxhkoa6JkbmpjqWBvpGZgZIbgQtQZwZbpwCaCgpo5KvGOYlZY1CGhZq+gkluTnBhTlF1gZ6KWU5uZW+iQmpeboBRlamaLwjWoAAewqC1a8er4AAAAASUVORK5CYII="" alt=""Mol""/>","[1*]N[C@@H](C)C([2*])=O |(1.2375,2.1434,;0.825,1.4289,;1.2375,0.7145,;2.0625,0.7145,;0.825,0,;1.2375,-0.7145,;0,0,),$_AV:*;;;;;*;$,atomProp:0.dummyLabel.R1:5.dummyLabel.R2|"
